                  0.00000190744903910769           649999016.79155826568603515625             2336145.10270480904728174210 
                  0.00000193725293034375           639999031.91784203052520751953             2195665.89555945107713341713 
                  0.00000196800297685714           629999047.04412567615509033203             2061619.24080620706081390381 
                  0.00000199974496035483           619999062.17040944099426269531             1933807.02041631913743913174 
                  0.00000203252766462295           609999077.29669308662414550781             1812029.97403967520222067833 
                  0.00000206640312570000           599999092.42297685146331787109             1696100.30308188940398395061 
                  0.00000210142690749152           589999107.54926061630249023438             1585822.04380737291648983955 
                  0.00000213765840589655           579999122.67554426193237304688             1481009.95799899823032319546 
                  0.00000217516118494736           569999137.80182802677154541016             1381482.75334008480422198772 
                  0.00000221400334896428           559999152.92811167240142822266             1287058.00412178901024162769 
                  0.00000225425795530909           549999168.05439543724060058594             1197559.55304921534843742847 
                  0.00000229600347299999           539999183.18067920207977294922             1112810.44300431245937943459 
                  0.00000233932429324528           529999198.30696290731430053711             1032642.08689513115677982569 
                  0.00000238431129888461           519999213.43324655294418334961              956884.79695338977035135031 
                  0.00000243106250082352           509999228.55953025817871093750              885374.45895413553807884455 
                  0.00000247968375083999           499999243.68581408262252807617              817949.05155631445813924074 
                  0.00000253028954167346           489999258.81209778785705566406              754450.47802833991590887308 
                  0.00000258300390712499           479999273.93838149309158325195              694722.10435583419166505337 
                  0.00000263796143706382           469999289.06466519832611083984              638613.08713717106729745865 
                  0.00000269530842482608           459999304.19094896316528320312              585972.97268585732672363520 
                  0.00000275520416759999           449999319.31723266839981079102              536656.29959233023691922426 
                  0.00000281782244413636           439999334.44351637363433837891              490520.29339018592145293951 
                  0.00000288335319865116           429999349.56980007886886596680              447424.93500237184343859553 
                  0.00000295200446528571           419999364.69608384370803833008              407233.35942331439582630992 
                  0.00000302400457419512           409999379.82236748933792114258              369812.54082293045939877629 
                  0.00000309960468854999           399999394.94865125417709350586              335031.93887028598692268133 
                  0.00000317908173184615           389999410.07493495941162109375              302764.36864999128738418221 
                  0.00000326274177742105           379999425.20121866464614868164              272885.60371059580938890576 
                  0.00000335092398762161           369999440.32750236988067626953              245274.90664724403177388012 
                  0.00000344400520949999           359999455.45378613471984863281              219814.45519703553873114288 
                  0.00000354240535834285           349999470.58006983995437622070              196389.57992241517058573663 
                  0.00000364659375123529           339999485.70635354518890380859              174888.76485022436827421188 
                  0.00000375709659218181           329999500.83263731002807617188              155203.69540844819857738912 
                  0.00000387450586068749           319999515.95892101526260375977              137229.09489751182263717055 
                  0.00000399948992070967           309999531.08520472049713134766              120862.90820715237350668758 
                  0.00000413280625139999           299999546.21148842573165893555              106006.20526884568971581757 
